postal_code,locality,province,phone_prefix
1408,Oporto (6101 / 6300),Ciudad Autónoma de Buenos Aires,11
1408,Origone Manuel Felix Teniente (701 / 1100),Ciudad Autónoma de Buenos Aires,11
1286,Orma (3201 / 3400),Ciudad Autónoma de Buenos Aires,11
1405,Oroño Nicasio (401 / 1100),Ciudad Autónoma de Buenos Aires,11
1406,Oroño Nicasio (1 / 100),Ciudad Autónoma de Buenos Aires,11
1406,Oroño Nicasio (101 / 400),Ciudad Autónoma de Buenos Aires,11
1416,Oroño Nicasio (1101 / 2400),Ciudad Autónoma de Buenos Aires,11
1416,Oroño Nicasio (2401 / 2600),Ciudad Autónoma de Buenos Aires,11
1405,Ortega (801 / 1100),Ciudad Autónoma de Buenos Aires,11
1426,Ortega Y Gasset Jose (1501 / 2000),Ciudad Autónoma de Buenos Aires,11
1406,Ortiz Carlos (501 / 1300),Ciudad Autónoma de Buenos Aires,11
1425,Ortiz De Ocampo (2501 / 3300),Ciudad Autónoma de Buenos Aires,11
1430,Ortiz De Zarate Rodrigo (3401 / 3500),Ciudad Autónoma de Buenos Aires,11
1408,Ortiz Francisco J. (6901 / 7000),Ciudad Autónoma de Buenos Aires,11
1113,Ortiz Roberto M. Presidente (1801 / 2000),Ciudad Autónoma de Buenos Aires,11
1220,Oruro (1001 / 1200),Ciudad Autónoma de Buenos Aires,11
1243,Oruro (1201 / 1600),Ciudad Autónoma de Buenos Aires,11
1405,Osaka (1201 / 1300),Ciudad Autónoma de Buenos Aires,11
1427,Oslo (1201 / 1400),Ciudad Autónoma de Buenos Aires,11
1427,Osorio (4801 / 5100),Ciudad Autónoma de Buenos Aires,11
1408,Ostende (2401 / 2600),Ciudad Autónoma de Buenos Aires,11
1405,Otamendi (1 / 200),Ciudad Autónoma de Buenos Aires,11
1405,Otamendi (201 / 700),Ciudad Autónoma de Buenos Aires,11
1427,Otero (1 / 400),Ciudad Autónoma de Buenos Aires,11
1419,Ottawa (2901 / 3000),Ciudad Autónoma de Buenos Aires,11
1279,Owen (2901 / 3000),Ciudad Autónoma de Buenos Aires,11
1439,Ozanam Federico (5201 / 5400),Ciudad Autónoma de Buenos Aires,11
1431,Pacheco (1801 / 2500),Ciudad Autónoma de Buenos Aires,11
1431,Pacheco (2501 / 3600),Ciudad Autónoma de Buenos Aires,11
1126,Pacheco De Melo Jose Andres (1801 / 2400),Ciudad Autónoma de Buenos Aires,11
1425,Pacheco De Melo Jose Andres (2401 / 3200),Ciudad Autónoma de Buenos Aires,11
1414,Padilla (201 / 1300),Ciudad Autónoma de Buenos Aires,11
1430,Padilla Manuel (4001 / 4100),Ciudad Autónoma de Buenos Aires,11
1429,Padre Canavery (1 / 2),Ciudad Autónoma de Buenos Aires,11
1104,Padre Carlos Mujica (Ex Calle 15) (1 / 2),Ciudad Autónoma de Buenos Aires,11
1437,Padre Enrique Contardi (3501 / 3600),Ciudad Autónoma de Buenos Aires,11
1417,Padre Fahy (2701 / 2900),Ciudad Autónoma de Buenos Aires,11
1167,Padre Federico Grote (601 / 800),Ciudad Autónoma de Buenos Aires,11
1428,Padre Juan Bautista Neuman (1401 / 1500),Ciudad Autónoma de Buenos Aires,11
1407,Padre Montes Carballo (1501 / 1800),Ciudad Autónoma de Buenos Aires,11
1417,Padre Rigoni (1 / 2),Ciudad Autónoma de Buenos Aires,11
1406,Paez (1701 / 3000),Ciudad Autónoma de Buenos Aires,11
1406,Paez (3001 / 3300),Ciudad Autónoma de Buenos Aires,11
1407,Paez (3301 / 3400),Ciudad Autónoma de Buenos Aires,11
1419,Pagano Angelina (6001 / 6100),Ciudad Autónoma de Buenos Aires,11
1425,Pagano Jose Leon (2601 / 2800),Ciudad Autónoma de Buenos Aires,11
1437,Pagola Coronel (3601 / 4300),Ciudad Autónoma de Buenos Aires,11
1439,Pailebot Davison (3801 / 3900),Ciudad Autónoma de Buenos Aires,11
1182,Palestina (Ex Rawson) (501 / 1200),Ciudad Autónoma de Buenos Aires,11
1407,Palliere Juan Leon (1301 / 1500),Ciudad Autónoma de Buenos Aires,11
1431,Palma Athos (3801 / 3900),Ciudad Autónoma de Buenos Aires,11
1405,Palma Ricardo (1 / 2),Ciudad Autónoma de Buenos Aires,11
1408,Palmar (6401 / 7300),Ciudad Autónoma de Buenos Aires,11
1160,Palos (201 / 900),Ciudad Autónoma de Buenos Aires,11
1426,Palpa (2301 / 2700),Ciudad Autónoma de Buenos Aires,11
1426,Palpa (2801 / 3500),Ciudad Autónoma de Buenos Aires,11
1427,Palpa (3501 / 3900),Ciudad Autónoma de Buenos Aires,11
1185,Panama (901 / 1000),Ciudad Autónoma de Buenos Aires,11
1275,Paracas (1 / 500),Ciudad Autónoma de Buenos Aires,11
1057,Paraguay (301 / 1400),Ciudad Autónoma de Buenos Aires,11
1061,Paraguay (1401 / 1600),Ciudad Autónoma de Buenos Aires,11
1062,Paraguay (1601 / 1800),Ciudad Autónoma de Buenos Aires,11
1121,Paraguay (1801 / 2500),Ciudad Autónoma de Buenos Aires,11
1425,Paraguay (2501 / 3800),Ciudad Autónoma de Buenos Aires,11
1425,Paraguay (3801 / 4900),Ciudad Autónoma de Buenos Aires,11
1425,Paraguay (4901 / 5700),Ciudad Autónoma de Buenos Aires,11
1017,Parana (1 / 1000),Ciudad Autónoma de Buenos Aires,11
1018,Parana (1001 / 1400),Ciudad Autónoma de Buenos Aires,11
1419,Pareja (2101 / 3400),Ciudad Autónoma de Buenos Aires,11
1419,Pareja (3401 / 3600),Ciudad Autónoma de Buenos Aires,11
1419,Pareja (3601 / 4600),Ciudad Autónoma de Buenos Aires,11
1419,Pareja (4601 / 5200),Ciudad Autónoma de Buenos Aires,11
1014,Parera (1 / 200),Ciudad Autónoma de Buenos Aires,11
1408,Paris (501 / 700),Ciudad Autónoma de Buenos Aires,11
1169,Parker (1 / 100),Ciudad Autónoma de Buenos Aires,11
1429,Paroissien (1601 / 1900),Ciudad Autónoma de Buenos Aires,11
1429,Paroissien (1901 / 3200),Ciudad Autónoma de Buenos Aires,11
1430,Paroissien (3601 / 4200),Ciudad Autónoma de Buenos Aires,11
1430,Paroissien (4301 / 4700),Ciudad Autónoma de Buenos Aires,11
1431,Paroissien (4701 / 4900),Ciudad Autónoma de Buenos Aires,11
1405,Parral (1 / 200),Ciudad Autónoma de Buenos Aires,11
1405,Parral (201 / 300),Ciudad Autónoma de Buenos Aires,11
1407,Particular Pasaje (3901 / 4000),Ciudad Autónoma de Buenos Aires,11
1408,Particular Pasaje (1 / 100),Ciudad Autónoma de Buenos Aires,11
1081,Pasco (1 / 500),Ciudad Autónoma de Buenos Aires,11
1219,Pasco (501 / 1200),Ciudad Autónoma de Buenos Aires,11
1251,Pasco (1201 / 1600),Ciudad Autónoma de Buenos Aires,11
1251,Pasco (2001 / 2200),Ciudad Autónoma de Buenos Aires,11
1063,Paseo Colon Avenida (1 / 1300),Ciudad Autónoma de Buenos Aires,11
1063,Paseo Colon Avenida (1301 / 1700),Ciudad Autónoma de Buenos Aires,11
1031,Paso (1 / 800),Ciudad Autónoma de Buenos Aires,11
1417,Paso De Los Libres (2401 / 2600),Ciudad Autónoma de Buenos Aires,11
1028,Pasteur (1 / 800),Ciudad Autónoma de Buenos Aires,11
1282,Patagones (2401 / 2600),Ciudad Autónoma de Buenos Aires,11
1437,Patagones (2601 / 3000),Ciudad Autónoma de Buenos Aires,11
1405,Patricias Argentinas Avenida (1 / 900),Ciudad Autónoma de Buenos Aires,11
1408,Patron (5301 / 6600),Ciudad Autónoma de Buenos Aires,11
1408,Patron (6601 / 7600),Ciudad Autónoma de Buenos Aires,11
1408,Paula Y Rodriguez Alves Jose De (601 / 1100),Ciudad Autónoma de Buenos Aires,11
1425,Paunero (2701 / 2900),Ciudad Autónoma de Buenos Aires,11
1151,Pavon (1101 / 1800),Ciudad Autónoma de Buenos Aires,11
1248,Pavon (1801 / 2900),Ciudad Autónoma de Buenos Aires,11
1253,Pavon (2901 / 4200),Ciudad Autónoma de Buenos Aires,11
1253,Pavon (4201 / 4400),Ciudad Autónoma de Buenos Aires,11
1407,Payro Roberto J. (1901 / 2000),Ciudad Autónoma de Buenos Aires,11
1405,Paysandu (401 / 1100),Ciudad Autónoma de Buenos Aires,11
1406,Paysandu (1 / 100),Ciudad Autónoma de Buenos Aires,11
1406,Paysandu (101 / 400),Ciudad Autónoma de Buenos Aires,11
1416,Paysandu (1101 / 2400),Ciudad Autónoma de Buenos Aires,11
1408,Paz General Avenida (Par) (8801 / 10100),Ciudad Autónoma de Buenos Aires,11
1408,Paz General Avenida (Par) (10101 / 11400),Ciudad Autónoma de Buenos Aires,11
1408,Paz General Avenida (Par) (11401 / 12100),Ciudad Autónoma de Buenos Aires,11
1419,Paz General Avenida (Par) (5001 / 6300),Ciudad Autónoma de Buenos Aires,11
1419,Paz General Avenida (Par) (6301 / 7600),Ciudad Autónoma de Buenos Aires,11
1419,Paz General Avenida (Par) (7601 / 8800),Ciudad Autónoma de Buenos Aires,11
1429,Paz General Avenida (Par) (1 / 1300),Ciudad Autónoma de Buenos Aires,11
1429,Paz General Avenida (Par) (1301 / 2000),Ciudad Autónoma de Buenos Aires,11
1430,Paz General Avenida (Par) (2001 / 3300),Ciudad Autónoma de Buenos Aires,11
1430,Paz General Avenida (Par) (3301 / 3500),Ciudad Autónoma de Buenos Aires,11
1439,Paz General Avenida (Par) (14101 / 15400),Ciudad Autónoma de Buenos Aires,11
1439,Paz General Avenida (Par) (15401 / 16700),Ciudad Autónoma de Buenos Aires,11
1439,Paz General Avenida (Par) (16701 / 17400),Ciudad Autónoma de Buenos Aires,11
1440,Paz General Avenida (Par) (12101 / 13400),Ciudad Autónoma de Buenos Aires,11
1440,Paz General Avenida (Par) (13401 / 14100),Ciudad Autónoma de Buenos Aires,11
1431,Paz General Avenida (Par)  (4901 / 5000),Ciudad Autónoma de Buenos Aires,11
1437,Paz Jose C. (2901 / 3700),Ciudad Autónoma de Buenos Aires,11
1407,Paz Marcos (1501 / 2200),Ciudad Autónoma de Buenos Aires,11
1417,Paz Marcos (2201 / 3500),Ciudad Autónoma de Buenos Aires,11
1419,Paz Marcos (3501 / 4100),Ciudad Autónoma de Buenos Aires,11
1419,Paz Marcos (4101 / 4700),Ciudad Autónoma de Buenos Aires,11
1427,Paz Soldan (4701 / 5200),Ciudad Autónoma de Buenos Aires,11
1407,Paz Y Figueroa Maria Antonia De La (4501 / 4600),Ciudad Autónoma de Buenos Aires,11
1437,Pazos Jose (2501 / 2600),Ciudad Autónoma de Buenos Aires,11
1406,Pedernera (1 / 1300),Ciudad Autónoma de Buenos Aires,11
1406,Pedernera (1301 / 2300),Ciudad Autónoma de Buenos Aires,11
1437,Pedernera (2701 / 3100),Ciudad Autónoma de Buenos Aires,11
1437,Pedernera (3101 / 3800),Ciudad Autónoma de Buenos Aires,11
1429,Pedraza Manuela (1501 / 1900),Ciudad Autónoma de Buenos Aires,11
1429,Pedraza Manuela (1901 / 3200),Ciudad Autónoma de Buenos Aires,11
1429,Pedraza Manuela (3201 / 3400),Ciudad Autónoma de Buenos Aires,11
1430,Pedraza Manuela (3401 / 4200),Ciudad Autónoma de Buenos Aires,11
1430,Pedraza Manuela (4201 / 4700),Ciudad Autónoma de Buenos Aires,11
1431,Pedraza Manuela (4701 / 6000),Ciudad Autónoma de Buenos Aires,11
1431,Pedraza Manuela (6001 / 6400),Ciudad Autónoma de Buenos Aires,11
1407,Pedro Calderon De La Barca (1 / 1300),Ciudad Autónoma de Buenos Aires,11
1407,Pedro Calderon De La Barca (1301 / 1800),Ciudad Autónoma de Buenos Aires,11
1417,Pedro Calderon De La Barca (1801 / 3100),Ciudad Autónoma de Buenos Aires,11
1417,Pedro Calderon De La Barca (3101 / 3200),Ciudad Autónoma de Buenos Aires,11
1419,Pedro Calderon De La Barca (3201 / 3800),Ciudad Autónoma de Buenos Aires,11
1407,Pehuajo (901 / 1000),Ciudad Autónoma de Buenos Aires,11
1417,Peiping (5101 / 5200),Ciudad Autónoma de Buenos Aires,11
1009,Pellegrini Carlos (1 / 1300),Ciudad Autónoma de Buenos Aires,11
1011,Pellegrini Carlos (1301 / 1600),Ciudad Autónoma de Buenos Aires,11
1431,Pellegrini Carlos E. (5601 / 6100),Ciudad Autónoma de Buenos Aires,11
1202,Peluffo Angel (3901 / 4000),Ciudad Autónoma de Buenos Aires,11
1125,Peña (2301 / 2500),Ciudad Autónoma de Buenos Aires,11
1126,Peña (2001 / 2300),Ciudad Autónoma de Buenos Aires,11
1425,Peña (2501 / 3200),Ciudad Autónoma de Buenos Aires,11
1407,Peña David Doctor (4101 / 4400),Ciudad Autónoma de Buenos Aires,11
1437,Pepiri (1 / 900),Ciudad Autónoma de Buenos Aires,11
1437,Pepiri (901 / 1700),Ciudad Autónoma de Buenos Aires,11
1279,Perdriel (1001 / 2000),Ciudad Autónoma de Buenos Aires,11
1280,Perdriel (1 / 800),Ciudad Autónoma de Buenos Aires,11
1280,Perdriel (801 / 1000),Ciudad Autónoma de Buenos Aires,11
1237,Pereyra (1501 / 1800),Ciudad Autónoma de Buenos Aires,11
1425,Pereyra Lucena (2501 / 2700),Ciudad Autónoma de Buenos Aires,11
1155,Perez Galdos Benito (1 / 400),Ciudad Autónoma de Buenos Aires,11
1426,Perez Gregoria (3201 / 3500),Ciudad Autónoma de Buenos Aires,11
1427,Perez Gregoria (3501 / 3700),Ciudad Autónoma de Buenos Aires,11
1437,Perez Joaquin Valentin Comisario (3401 / 3500),Ciudad Autónoma de Buenos Aires,11
1217,Perez Jose Julian (501 / 700),Ciudad Autónoma de Buenos Aires,11
1430,Perez Roque (2501 / 3800),Ciudad Autónoma de Buenos Aires,11
1430,Perez Roque (3801 / 4900),Ciudad Autónoma de Buenos Aires,11
